12305004	56018457
13213283	56018457
13213283	114450667
13213283	92394417
13213283	86531662
13213283	107852009
13213283	146195002
13213283	68097676
13213283	115008408
13213283	66792824
13213283	96144252
13213283	157654822
18583598	160584064
32607765	333607298
32607765	162780811
32607765	56018457
32607765	72777199
32607765	142191830
32607765	108752363
32607765	101935117
32607765	150654886
32607765	37221216
32607765	139332891
32607765	157382045
32607765	183961786
32607765	43705710
32607765	56470207
37221216	337884463
37221216	305296312
37221216	453411523
37221216	484926769
37221216	400113790
37221216	293574833
37221216	162780811
37221216	56018457
37221216	72777199
37221216	108752363
37221216	140712293
37221216	32607765
37221216	133542030
37221216	211599106
37221216	228743613
37221216	90081749
37221216	157382045
37221216	183961786
37221216	56470207
37268381	464865398
37268381	131935375
37268381	53381928
37268381	90081749
43705710	97658611
43705710	101935117
43705710	32607765
43705710	150654886
43705710	139332891
48315458	56018457
48315458	72777199
48315458	55524548
48315458	211599106
48315458	90081749
48315458	97841506
48315458	157382045
48315458	183961786
48315458	148050582
51324442	56018457
51458583	160584064
51458583	123590224
51458583	61110083
52623678	56018457
52623678	107852009
52623678	146195002
53295789	80859082
53295789	90081749
53295789	224877610
53381928	37268381
53381928	79551576
53381928	131935375
53381928	107705399
53381928	90081749
53414734	56018457
53414734	165352929
54512150	130492146
54512150	165352929
55524548	427794200
55524548	292614764
55524548	56018457
55524548	72777199
55524548	108752363
55524548	74338342
55524548	276240103
55524548	211599106
55524548	48315458
55524548	157382045
55524548	183961786
55524548	148050582
56018457	427794200
56018457	292614764
56018457	333607298
56018457	270946661
56018457	162780811
56018457	215611645
56018457	72777199
56018457	63194875
56018457	108752363
56018457	130492146
56018457	109024244
56018457	255600704
56018457	114450667
56018457	92394417
56018457	165352929
56018457	101783529
56018457	86531662
56018457	253255118
56018457	140712293
56018457	32607765
56018457	51324442
56018457	52623678
56018457	107852009
56018457	108134969
56018457	53414734
56018457	65890407
56018457	74338342
56018457	55524548
56018457	123237432
56018457	37221216
56018457	83516623
56018457	146195002
56018457	86412817
